,Amplitude,Phase_circle,Phase,Decay_rate,Period,Rhythmicity
TRINITY_DN3349_c4_g1_i4.1,2.01177971,98.24240884,2.906935571,1.098950757,10.65219,rhythmic
TRINITY_DN4002_c0_g2_i1.1,40.52071454,172.6370763,4.436412194,1.030258454,9.2512479,rhythmic
TRINITY_DN38849_c0_g1_i9.1,4.138677872,201.0248938,7.565202708,0.756816976,13.54793889,nonrhythmic
TRINITY_DN270159_c0_g1_i1.1,0.091706167,26.72620414,0.918672891,1.047303622,12.37445613,rhythmic
TRINITY_DN6241_c0_g1_i1.1,0.582534188,344.9604891,9.722003254,1.142821373,10.145861,rhythmic
TRINITY_DN3405_c0_g1_i2.1,0.535246047,58.66144985,1.420976319,1.10190772,8.720402857,rhythmic
TRINITY_DN3596_c1_g1_i8.1,0.039790773,81.52930286,4.238643725,1.113051344,18.71611417,rhythmic
TRINITY_DN12240_c1_g1_i24.1,0.507126932,323.9566233,9.801822459,0.941123398,10.8923721,rhythmic
TRINITY_DN26306_c0_g1_i3.1,30.87966046,144.3912352,11.57173187,1.00103717,28.85094421,rhythmic
TRINITY_DN7645_c0_g1_i6.1,2.90878918,94.51560264,3.116124548,0.889955365,11.868991,rhythmic
TRINITY_DN119202_c1_g1_i1.1,4.266435138,245.4580737,8.532556148,0.820860887,12.5142358,rhythmic
TRINITY_DN28144_c1_g1_i4.1,0.015840332,14.14461105,0.47566059,1.085390633,12.10622278,rhythmic
TRINITY_DN69224_c0_g1_i5.1,0.066951915,181.0359086,12.62674767,1.033970537,25.1089919,rhythmic
TRINITY_DN8455_c3_g1_i2.1,0.302056066,331.6143076,11.28646946,0.987590048,12.25257449,rhythmic
TRINITY_DN7895_c0_g1_i2.1,12.57116625,301.0062003,8.888686235,0.938730478,10.63076787,rhythmic
TRINITY_DN43776_c0_g1_i8.1,0.169644795,41.15517573,1.85623295,0.93934078,16.23717673,rhythmic
TRINITY_DN110716_c0_g1_i1.1,7651.836923,170.8180733,6.559994454,0.876351226,13.82522328,rhythmic
TRINITY_DN3380_c1_g1_i11.1,72.45201806,249.8033724,7.716103868,0.53515627,11.11993552,nonrhythmic
TRINITY_DN28036_c0_g1_i15.1,0.14965621,230.5514327,7.990775367,0.761862387,12.47738562,nonrhythmic
TRINITY_DN1452_c5_g1_i7.1,0.222332374,245.3239591,8.923218962,1.169356804,13.09435425,rhythmic
TRINITY_DN6325_c0_g1_i5.1,0.873206019,100.9309529,3.556701511,0.964806638,12.68602453,rhythmic
TRINITY_DN3088_c0_g1_i8.1,23.55344634,168.609101,6.587755164,1.11502075,14.06562187,rhythmic
TRINITY_DN61080_c0_g1_i7.1,31.72776889,303.1820397,8.784736323,1.002696371,10.4310436,rhythmic
TRINITY_DN21910_c0_g1_i18.1,1.349256485,42.4186203,1.571360917,0.915353117,13.33588707,rhythmic
TRINITY_DN35163_c2_g1_i6.1,0.05418969,349.534675,35.33481609,1.036377662,36.39276645,nonrhythmic
TRINITY_DN16429_c0_g1_i5.1,0.615956378,88.70643127,2.826552458,0.923833721,11.47108356,rhythmic
TRINITY_DN80871_c0_g1_i2.1,0.263652189,148.1104191,6.059669699,1.006381764,14.72874835,rhythmic
TRINITY_DN24028_c0_g1_i16.1,0.341663578,42.75963512,1.502209035,0.897492551,12.64733086,rhythmic
TRINITY_DN45300_c1_g1_i4.1,0.118805047,301.7609091,11.12482945,1.031795379,13.27189335,rhythmic
TRINITY_DN20605_c1_g1_i1.1,0.040185942,275.6069,14.85042539,1.078904331,19.3977478,rhythmic
TRINITY_DN42043_c0_g1_i1.1,1.898387619,325.4911024,7.852217232,0.877371844,8.684717286,rhythmic
TRINITY_DN13881_c4_g1_i10.1,11.42641064,92.67298275,3.913656675,1.043020048,15.20309761,rhythmic
TRINITY_DN6620_c0_g1_i11.1,1.059942116,155.5085446,5.80774881,1.06126099,13.44485332,rhythmic
TRINITY_DN15499_c0_g1_i11.1,2.838747748,236.4478016,7.958985258,0.747583256,12.11783181,nonrhythmic
TRINITY_DN2996_c0_g1_i5.1,0.209068801,234.0554114,8.563535987,1.019465069,13.17155171,rhythmic
TRINITY_DN117425_c0_g1_i1.1,0.644895409,184.1193198,6.87683791,1.09773471,13.44596347,rhythmic
TRINITY_DN4561_c0_g1_i22.1,0.27298999,28.84389412,1.123620163,1.072650321,14.02387822,rhythmic
TRINITY_DN2977_c1_g2_i3.1,0.017651559,282.9037574,10.48957947,2.127433769,13.34817411,nonrhythmic
TRINITY_DN34223_c3_g1_i1.1,0.036220562,202.1063951,7.098205103,0.968547164,12.64360702,rhythmic
TRINITY_DN12850_c0_g2_i6.1,0.024267338,57.59639609,1.580230684,1.493816842,9.877059764,nonrhythmic
TRINITY_DN4806_c1_g1_i3.1,0.686307417,252.7124298,6.727422605,1.028547243,9.583510157,rhythmic
TRINITY_DN296555_c0_g1_i1.1,0.007461525,87.51039727,2.425456088,1.249791721,9.97783371,nonrhythmic
TRINITY_DN4342_c3_g1_i7.1,0.171011408,264.0160999,8.276468253,0.982524717,11.28540484,rhythmic
TRINITY_DN16086_c2_g1_i1.1,22.49021956,267.7000741,6.714403676,0.909376807,9.029453323,rhythmic
TRINITY_DN15472_c0_g1_i19.1,1.538214784,270.1321192,9.677547563,1.185664666,12.89708582,rhythmic
TRINITY_DN16163_c0_g1_i2.1,0.126210685,62.7336596,2.204172051,0.94975128,12.64874301,rhythmic
TRINITY_DN12189_c0_g1_i4.1,0.062065129,3.099077409,0.105967632,1.327780513,12.30958199,nonrhythmic
TRINITY_DN14595_c0_g1_i4.1,0.056895565,125.6461142,6.777612189,0.821920901,19.41914721,rhythmic
TRINITY_DN3701_c0_g1_i3.1,3.302440655,76.48983971,2.597717521,0.903039499,12.22617685,rhythmic
TRINITY_DN45800_c0_g1_i7.1,2.264029907,289.8736357,15.44417313,-0.106940534,19.18043466,nonrhythmic
TRINITY_DN6220_c3_g1_i6.1,0.325501334,358.0112775,13.94481746,1.09698663,14.02227975,rhythmic
TRINITY_DN238892_c0_g1_i1.1,0.022052896,226.438461,6.753631568,1.165924134,10.73716609,rhythmic
TRINITY_DN4035_c0_g1_i1.1,5.271570054,49.75816252,1.739292057,0.835763268,12.58376734,rhythmic
TRINITY_DN958_c0_g1_i26.1,2.635613886,349.2956433,12.75470414,0.859424495,13.14557904,rhythmic
TRINITY_DN18080_c0_g1_i6.1,2.637933036,37.45562498,1.201833308,0.971051656,11.55126876,rhythmic
TRINITY_DN12004_c0_g1_i3.1,1.101918545,319.0018305,9.599161331,1.064374463,10.83284718,rhythmic
TRINITY_DN27544_c0_g1_i1.1,0.129552897,305.6192703,8.180453482,1.036777161,9.636052239,rhythmic
TRINITY_DN270072_c0_g1_i1.1,0.012102746,237.8497361,6.742651194,1.222366126,10.20541149,nonrhythmic
TRINITY_DN39521_c0_g1_i2.1,0.287459226,11.57523123,0.443542857,0.997058442,13.79457787,rhythmic
TRINITY_DN3117_c0_g1_i4.1,21.7101613,299.3848793,8.704229639,1.035212033,10.46653618,rhythmic
TRINITY_DN93273_c1_g1_i1.1,2.249236922,19.57292535,0.600337934,0.969121664,11.04186789,rhythmic
TRINITY_DN12602_c0_g1_i7.1,0.140961518,119.0474287,3.457863824,1.059731023,10.45659692,rhythmic
TRINITY_DN1494_c2_g1_i1.1,0.238377853,1.451964225,0.047155241,0.985780763,11.6916702,rhythmic
TRINITY_DN15864_c0_g1_i1.1,0.16387106,84.29905769,2.539551037,1.026222288,10.84517904,rhythmic
TRINITY_DN10119_c3_g1_i8.1,1.060800523,276.8518767,8.432654628,0.836317071,10.96527032,rhythmic
TRINITY_DN25051_c0_g1_i35.1,2.550051512,220.5170996,8.72922975,0.315591394,14.25069854,nonrhythmic
TRINITY_DN149594_c0_g1_i40.1,0.028960522,4.668596408,0.159554107,0.954670825,12.30337204,rhythmic
TRINITY_DN2551_c0_g1_i6.1,7.880632473,291.7638169,7.777599049,1.015063114,9.596582907,rhythmic
TRINITY_DN18246_c0_g1_i7.1,0.605538018,16.23349726,0.581054135,1.032203065,12.88566999,rhythmic
TRINITY_DN269457_c0_g1_i1.1,0.060856144,106.4444273,3.514513558,1.084998437,11.88624819,rhythmic
TRINITY_DN16400_c0_g1_i4.1,8.939333359,90.31226883,3.035039534,0.948834752,12.09818164,rhythmic
TRINITY_DN5784_c0_g1_i2.1,0.036595639,10.31469915,0.392576503,1.175618057,13.70156695,rhythmic
TRINITY_DN7377_c0_g1_i5.1,0.079674725,107.5857221,4.389195165,1.266552595,14.68698847,nonrhythmic
TRINITY_DN97827_c0_g1_i3.1,0.046849947,301.5332303,12.11561104,1.046788809,14.46480698,rhythmic
TRINITY_DN5071_c0_g1_i6.1,428.4642995,64.68195791,1.991777026,1.007299495,11.08562191,rhythmic
TRINITY_DN349_c2_g1_i4.1,210.0194035,274.3052861,11.18057525,0.559254349,14.67345799,nonrhythmic
TRINITY_DN24822_c0_g1_i11.1,0.086172866,70.98652612,1.705087054,1.042388713,8.647152818,rhythmic
TRINITY_DN93441_c0_g1_i3.1,0.099407106,129.7897831,4.094513713,0.703253183,11.35701826,nonrhythmic
TRINITY_DN19178_c1_g1_i1.1,0.137234926,80.63633687,1.937580049,1.578783563,8.650303879,nonrhythmic
TRINITY_DN10010_c0_g1_i2.1,0.296182771,190.3469172,7.534481764,1.158855897,14.24984168,rhythmic
TRINITY_DN14163_c0_g1_i6.1,0.183130223,169.4247001,4.818660729,0.995976453,10.23887227,rhythmic
TRINITY_DN44024_c0_g1_i1.1,27.87077075,11.51797706,0.437341804,0.87336688,13.66933175,rhythmic
TRINITY_DN3127_c0_g1_i3.1,6.374906102,96.70348234,3.256832584,0.921087256,12.12427621,rhythmic
TRINITY_DN20121_c0_g1_i2.1,0.02209845,284.691327,11.50970851,1.159549412,14.55434244,rhythmic
TRINITY_DN130800_c0_g1_i11.1,0.158067981,235.8591798,8.389655793,0.802814866,12.80542096,rhythmic
TRINITY_DN48785_c0_g1_i10.1,0.052016788,60.19263898,2.115798895,0.950263628,12.65416528,rhythmic
TRINITY_DN471_c0_g1_i16.1,2.92736714,327.3791838,8.578833016,0.913924429,9.433647704,rhythmic
TRINITY_DN5780_c0_g1_i7.1,2.062334079,171.2635874,6.409256136,0.886094875,13.47240382,rhythmic
TRINITY_DN1876_c0_g1_i25.1,9.606889921,27.00708226,0.986214223,0.909919851,13.14607469,rhythmic
TRINITY_DN108824_c0_g1_i8.1,71.76556317,340.2725687,9.471560184,0.843969322,10.02067748,rhythmic
TRINITY_DN14821_c0_g1_i3.1,0.670034422,237.4007276,7.832548603,0.807597183,11.87745937,rhythmic
TRINITY_DN5276_c10_g1_i2.1,1.173853185,227.9287809,6.597849099,0.883188931,10.42091159,rhythmic
TRINITY_DN24794_c0_g1_i9.1,0.020312259,188.1477554,5.312039337,1.062026123,10.16400199,rhythmic
TRINITY_DN8568_c0_g1_i20.1,0.635170413,305.5255125,8.995887437,0.925711076,10.59983322,rhythmic
TRINITY_DN11470_c0_g1_i8.1,2.354424943,294.7914896,8.553431624,0.941398425,10.44546906,rhythmic
TRINITY_DN2053_c0_g1_i11.1,0.222176369,67.85492808,2.046812603,1.013954722,10.85923393,rhythmic
TRINITY_DN5893_c0_g2_i3.1,0.373135205,320.2522478,9.190314152,1.004496224,10.33095979,rhythmic
TRINITY_DN15040_c0_g1_i1.1,5.21222411,37.08424272,1.313082185,0.819961852,12.74691222,rhythmic
TRINITY_DN2894_c1_g1_i2.1,1.124922454,278.9179781,10.03395957,0.979514243,12.95085196,rhythmic
TRINITY_DN959_c0_g1_i3.1,16.2017417,306.3983547,8.60211806,0.834399746,10.1069815,rhythmic
TRINITY_DN19284_c0_g1_i8.1,1.654293323,91.01935984,2.923233656,0.780524286,11.56198108,nonrhythmic
TRINITY_DN18490_c0_g1_i22.1,0.068177483,61.43950883,1.492846454,1.071921288,8.747217121,rhythmic
TRINITY_DN98126_c0_g1_i2.1,0.423671202,126.2600293,4.196236055,1.129417425,11.96455433,rhythmic
TRINITY_DN66277_c0_g1_i1.1,0.045072958,12.35455573,0.399800193,0.980714928,11.64979726,rhythmic
TRINITY_DN20188_c0_g1_i6.1,0.030672338,299.1831541,9.003079975,1.033966703,10.8331928,rhythmic
TRINITY_DN41853_c0_g1_i19.1,0.011483449,325.1531149,17.85419101,1.263993853,19.76763706,nonrhythmic
TRINITY_DN7371_c7_g1_i12.1,0.312361577,274.0864799,13.32515229,0.819885681,17.50197539,rhythmic
TRINITY_DN25810_c0_g1_i12.1,1.836468926,67.24490557,2.323301293,0.821985858,12.43794542,rhythmic
TRINITY_DN44910_c0_g1_i11.1,0.230953539,110.4030569,2.961772857,1.052421415,9.657687554,rhythmic
TRINITY_DN9345_c0_g2_i1.1,29.38159309,316.7643828,10.73964928,1.087481433,12.20551915,rhythmic
TRINITY_DN965_c0_g1_i2.1,0.009205342,255.0641847,11.53381104,1.150493191,16.27892986,rhythmic
TRINITY_DN1304_c0_g1_i35.1,17.53210296,248.3700453,8.406732365,0.60597975,12.18513951,nonrhythmic
TRINITY_DN39927_c0_g1_i10.1,1.167120653,72.05478605,2.2929937,0.895059836,11.45625124,rhythmic
TRINITY_DN13608_c0_g1_i11.1,1.657020741,20.6959428,0.681632988,0.916242422,11.85681068,rhythmic
TRINITY_DN1001_c1_g1_i3.1,9.982296424,73.80927113,2.973383786,0.896929829,14.50248928,rhythmic
TRINITY_DN88068_c1_g1_i9.1,0.107114149,68.24648542,2.397187292,0.945087638,12.64515557,rhythmic
TRINITY_DN29255_c0_g1_i7.1,0.983570669,311.1411044,11.68077011,0.949573338,13.51501675,rhythmic
TRINITY_DN7707_c0_g1_i10.1,0.352236593,305.7754572,9.061264082,1.222615022,10.66813897,nonrhythmic
TRINITY_DN4895_c2_g1_i4.1,3.372650744,69.2351232,1.819637734,1.035383479,9.461521174,rhythmic
TRINITY_DN24253_c0_g1_i5.1,0.310212639,321.8082907,9.263320041,0.933433743,10.36267651,rhythmic
TRINITY_DN39125_c0_g1_i1.1,0.369031415,147.9995852,4.33763569,1.006994813,10.5510353,rhythmic
TRINITY_DN39138_c1_g1_i1.1,2.373129697,292.1707173,8.486902314,0.96363492,10.45719044,rhythmic
TRINITY_DN77345_c0_g1_i1.1,1.580136961,299.9212744,9.030773697,1.037588205,10.839773,rhythmic
TRINITY_DN42026_c0_g1_i8.1,1.18853663,60.96469937,1.822762833,0.996212651,10.76351769,rhythmic
TRINITY_DN8588_c0_g1_i1.1,19.41229804,325.2744583,10.0734587,1.096096985,11.14887763,rhythmic
TRINITY_DN49969_c0_g1_i1.1,1.261719413,305.4212025,11.60399253,1.09638655,13.67762709,rhythmic
TRINITY_DN4980_c0_g1_i29.1,2.878187177,300.4762627,8.822124131,0.911317842,10.569769,rhythmic
TRINITY_DN15721_c1_g1_i1.1,33.99524841,271.1844506,7.161304692,0.560938319,9.506701744,nonrhythmic
TRINITY_DN17074_c0_g1_i15.1,11.48996801,309.5128676,10.39435684,0.969609932,12.08986396,rhythmic
TRINITY_DN52788_c0_g1_i8.1,0.233269752,30.31248493,1.051356107,0.946790275,12.48621482,rhythmic
TRINITY_DN22464_c0_g1_i6.1,0.980342145,47.4504951,1.663997821,0.773800446,12.62450928,nonrhythmic
TRINITY_DN6582_c0_g1_i8.1,0.765291802,142.512006,6.494974223,0.955389418,16.4069736,rhythmic
TRINITY_DN33412_c0_g1_i1.1,0.3085865,272.1083456,9.354104927,1.108928585,12.37550346,rhythmic
TRINITY_DN46919_c0_g1_i10.1,4.261847964,125.0401172,11.786121,0.579847999,33.93313807,nonrhythmic
TRINITY_DN107544_c0_g1_i2.1,0.344386289,164.9915402,7.129578732,0.857377669,15.5562421,rhythmic
TRINITY_DN7266_c0_g1_i7.1,5.030299887,125.6734968,3.752564334,0.806037919,10.74946743,rhythmic
TRINITY_DN1176_c1_g2_i2.1,1.30720235,128.5139833,4.020142975,0.961524515,11.2614319,rhythmic
TRINITY_DN17053_c0_g1_i18.1,11.49023987,263.0708416,7.662493308,-0.306662427,10.48575955,nonrhythmic
TRINITY_DN1608_c0_g1_i6.1,1.916343385,260.0871102,8.749349437,0.75324386,12.11042637,nonrhythmic
TRINITY_DN57230_c0_g1_i2.1,0.047976078,317.1340972,10.85548583,0.918944684,12.32278374,rhythmic
TRINITY_DN71956_c0_g1_i1.1,0.043433069,147.0285304,4.934184615,0.888930945,12.08137262,rhythmic
TRINITY_DN32470_c0_g1_i2.1,2.387247821,316.622118,10.98571997,0.966097075,12.49078623,rhythmic
TRINITY_DN2110_c0_g1_i13.1,0.701881464,270.2629898,7.855322328,1.120769893,10.46357121,rhythmic
TRINITY_DN8943_c0_g1_i3.1,0.153345366,286.1029126,23.74071314,1.698041055,29.87266593,nonrhythmic
TRINITY_DN5521_c2_g1_i3.1,0.184846147,306.438302,10.79234899,0.989729359,12.67872068,rhythmic
TRINITY_DN110269_c0_g1_i8.1,0.083406688,77.83642356,2.821565479,0.973195932,13.04997745,rhythmic
TRINITY_DN31227_c0_g1_i9.1,388.7063959,243.0452403,13.41137821,0.127057207,19.8650101,nonrhythmic
TRINITY_DN27434_c0_g1_i2.1,0.017693324,56.73106952,4.354424059,1.058451625,27.63199556,rhythmic
TRINITY_DN4931_c0_g1_i9.1,1.145047097,196.8243975,9.934122173,0.931182592,18.16992217,rhythmic
TRINITY_DN9295_c0_g1_i1.1,0.797971378,223.1707216,7.125488377,0.998565334,11.49423095,rhythmic
TRINITY_DN2465_c0_g1_i11.1,0.3794899,66.30859209,1.982813315,0.928207904,10.76501206,rhythmic
TRINITY_DN35113_c0_g1_i2.1,0.558668499,251.1683638,6.104385013,0.711337152,8.749424377,nonrhythmic
TRINITY_DN3848_c0_g1_i11.1,6.470154052,98.44915823,3.006645726,0.756829976,10.99443084,nonrhythmic
TRINITY_DN2775_c9_g1_i2.1,0.91891114,107.6582791,3.088598954,1.029178157,10.32800852,rhythmic
TRINITY_DN11019_c3_g2_i1.1,14.19456598,139.1655342,8.321737684,1.060392097,21.52706547,rhythmic
TRINITY_DN45112_c2_g1_i3.1,0.106274907,273.6285698,7.878585516,0.962130553,10.36547751,rhythmic
TRINITY_DN25896_c0_g2_i1.1,5.521497384,153.9769124,11.16558218,1.162690694,26.10527464,rhythmic
TRINITY_DN81055_c0_g1_i2.1,2.232970561,186.740146,6.368801717,1.13849272,12.27785598,rhythmic
TRINITY_DN30709_c0_g1_i12.1,0.400143413,103.3311802,3.432377095,0.856122796,11.95820808,rhythmic
TRINITY_DN27677_c5_g1_i1.1,0.280263949,306.3911111,10.29228537,1.09523592,12.09311432,rhythmic
TRINITY_DN91_c0_g1_i15.1,0.175460373,184.9503532,6.958957148,1.008441668,13.5453895,rhythmic
TRINITY_DN32187_c0_g1_i4.1,0.556825037,204.7524185,7.874232006,0.991607551,13.84464,rhythmic
TRINITY_DN32589_c0_g1_i3.1,0.160342014,32.87584812,1.217399966,0.920522742,13.33088005,rhythmic
TRINITY_DN32886_c0_g1_i6.1,0.041561472,72.18883933,2.821532428,0.98919917,14.0707578,rhythmic
TRINITY_DN21124_c0_g1_i1.1,1.072712413,11.92882584,0.527765006,0.95386499,15.92741857,rhythmic
TRINITY_DN26877_c0_g1_i28.1,0.136652341,307.9178132,11.14547669,1.273835717,13.03065765,nonrhythmic
TRINITY_DN1857_c0_g1_i3.1,2.120869083,36.63417154,1.357224248,0.941542399,13.33729436,rhythmic
TRINITY_DN92633_c0_g2_i1.1,0.033439528,59.25726566,2.582722925,1.030147952,15.69056963,rhythmic
TRINITY_DN31927_c0_g1_i2.1,0.863641884,246.7127994,7.385767987,1.030202194,10.77721335,rhythmic
TRINITY_DN63065_c0_g1_i2.1,0.153444727,0.328144481,0.012459942,0.910960227,13.66952436,rhythmic
TRINITY_DN32304_c0_g1_i5.1,0.058292065,314.9602097,11.04592604,1.000278018,12.62551031,rhythmic
TRINITY_DN100264_c0_g1_i15.1,0.259691607,299.8742263,8.881168778,0.849478383,10.66187248,rhythmic
TRINITY_DN6331_c0_g1_i24.1,0.631669733,152.3758175,4.631195115,1.05160419,10.94156717,rhythmic
TRINITY_DN39098_c0_g1_i1.1,0.038393921,324.3600406,10.56028569,1.160080312,11.72062638,rhythmic
TRINITY_DN12348_c0_g1_i7.1,1.400934146,284.9006791,8.502920944,0.839970271,10.74427604,rhythmic
TRINITY_DN91704_c0_g1_i1.1,94.56453562,133.7355239,3.509636394,0.990282675,9.447520488,rhythmic
TRINITY_DN49377_c2_g1_i1.1,6242.385082,0,NA,NA,Inf,nonrhythmic
TRINITY_DN49377_c2_g1_i1.2,NA,0,NA,NA,Inf,nonrhythmic
TRINITY_DN16539_c0_g1_i3.1,0.212718361,231.7656201,8.646643554,0.924677629,13.43077406,rhythmic
TRINITY_DN4391_c0_g1_i11.1,0.547209791,93.13399478,3.510509416,1.200977487,13.56951769,nonrhythmic
TRINITY_DN4557_c0_g1_i4.1,5.375269657,246.2066989,7.691188226,0.78272387,11.24594811,nonrhythmic
TRINITY_DN71648_c0_g1_i8.1,0.979355075,218.2831903,8.942353161,0.745910128,14.74803045,nonrhythmic
TRINITY_DN216442_c0_g1_i2.1,0.340269163,61.42191452,2.076802893,0.923039169,12.17235,rhythmic
TRINITY_DN27796_c0_g1_i7.1,0.100585722,165.1585472,4.70319889,1.016674189,10.2516741,rhythmic
TRINITY_DN24014_c0_g1_i5.1,0.142321399,53.09215441,1.719160255,0.937779632,11.65704611,rhythmic
TRINITY_DN121891_c0_g1_i1.1,0.688734598,223.9795417,8.324737857,0.805267638,13.38026503,rhythmic
TRINITY_DN4266_c0_g1_i12.1,2.278208067,37.43155999,1.314444816,0.812665825,12.64174226,rhythmic
TRINITY_DN587_c0_g1_i3.1,41.81206851,216.3200353,5.857878084,1.020841069,9.74868605,rhythmic
TRINITY_DN32654_c3_g1_i1.1,0.071971539,191.0519133,5.7580829,0.947463934,10.84998213,rhythmic
TRINITY_DN20307_c0_g1_i1.1,1.541221721,309.574544,8.55143819,0.810605153,9.944350426,rhythmic
TRINITY_DN16083_c0_g1_i6.1,3.540414037,239.0078622,7.792668693,0.962199493,11.73752488,rhythmic
TRINITY_DN48665_c0_g1_i1.1,9.862131711,286.0225467,8.209573097,0.962362961,10.33291378,rhythmic
TRINITY_DN176_c3_g1_i2.1,35.08400911,345.493704,12.10927671,1.13180038,12.61771073,rhythmic
TRINITY_DN80109_c0_g1_i13.1,0.863653398,10.37256843,0.33495062,0.51980345,11.6251075,nonrhythmic
TRINITY_DN5543_c2_g1_i2.1,0.409053711,46.94480959,1.723523036,0.902570821,13.21697326,rhythmic
TRINITY_DN23985_c0_g1_i6.1,0.155095962,241.3892564,7.612631206,0.940716062,11.35322787,rhythmic
TRINITY_DN55963_c0_g1_i1.1,0.095270931,25.46978868,0.814004928,1.002461435,11.50546547,rhythmic
TRINITY_DN26620_c0_g1_i1.1,0.83457818,286.2179815,10.26812741,1.170346761,12.9150721,rhythmic
TRINITY_DN1869_c8_g1_i1.1,3.338777137,224.7627022,5.854771101,0.83762274,9.377523832,rhythmic
TRINITY_DN282556_c0_g1_i2.1,0.032140883,121.2593443,4.905880881,0.986291995,14.56479191,rhythmic
TRINITY_DN16482_c0_g1_i3.1,4.490908901,215.707131,8.240390966,1.007170576,13.75263179,rhythmic
TRINITY_DN35768_c0_g1_i4.1,0.046672777,223.406319,6.173689959,1.068327511,9.948368492,rhythmic
TRINITY_DN8576_c1_g2_i2.1,0.171754567,296.8648244,9.972265397,1.011555307,12.09309843,rhythmic
TRINITY_DN19199_c0_g1_i1.1,4.254652297,45.92249092,2.76113846,1.471293154,21.64538173,nonrhythmic
TRINITY_DN2204_c0_g1_i16.1,4.093049031,64.06704488,2.124190488,1.090659682,11.93606755,rhythmic
TRINITY_DN929_c1_g3_i1.1,0.992604383,235.9478447,6.545132088,1.201286664,9.98630674,nonrhythmic
TRINITY_DN73281_c0_g1_i1.1,0.090643056,133.0808193,4.09278914,0.978870292,11.0714985,rhythmic
TRINITY_DN612_c15_g1_i1.1,0.620322418,171.111333,9.581502568,1.081367864,20.15845978,rhythmic
TRINITY_DN10951_c2_g1_i1.1,2.179089497,324.1171534,8.465923178,0.833909533,9.403181263,rhythmic
TRINITY_DN15736_c0_g1_i2.1,0.430239278,232.8377051,7.555809927,0.897612561,11.68235004,rhythmic
TRINITY_DN16164_c0_g1_i26.1,0.025726789,227.5370024,8.51192708,1.028042725,13.46723265,rhythmic
TRINITY_DN6055_c2_g1_i7.1,0.929203775,290.3503677,8.358584811,1.068341369,10.36365325,rhythmic
TRINITY_DN54416_c0_g1_i2.1,6.21225698,238.1424348,8.732731022,0.851897064,13.20127246,rhythmic
TRINITY_DN7797_c0_g1_i10.1,98.97463406,311.9266411,14.06515717,0.929433493,16.23284425,rhythmic
TRINITY_DN22293_c0_g1_i10.1,0.078544272,33.14180541,0.805186725,1.159474505,8.746271281,rhythmic
TRINITY_DN5534_c2_g1_i9.1,1.24386051,292.5712822,9.8867807,1.038945242,12.16538077,rhythmic
TRINITY_DN12962_c0_g1_i1.1,0.650685482,299.7318219,10.04804741,1.020564756,12.0684452,rhythmic
TRINITY_DN7439_c0_g1_i3.1,1.576456273,40.13973748,1.464213658,0.915667342,13.13204694,rhythmic
TRINITY_DN295595_c0_g1_i3.1,0.000944353,127.5995505,3.830156715,1.204479934,10.80612284,nonrhythmic
TRINITY_DN1157_c0_g1_i19.1,17.08388512,86.76193163,2.432822472,0.917184434,10.09447431,rhythmic
TRINITY_DN15931_c0_g1_i2.1,0.30111252,148.2805637,6.337265339,1.176430966,15.38580287,rhythmic
TRINITY_DN17962_c0_g1_i19.1,1.053002496,122.0614293,3.83201418,0.925551931,11.30189211,rhythmic
TRINITY_DN2714_c0_g1_i15.1,1.016594567,235.0281044,6.487491146,1.018321071,9.9370959,rhythmic
TRINITY_DN21829_c2_g1_i11.1,1.043639252,5.334648145,0.146791907,1.205911148,9.906011652,nonrhythmic
TRINITY_DN1855_c0_g1_i1.1,4.16681304,261.5552511,13.5554649,1.184980628,18.65750101,rhythmic
TRINITY_DN43008_c2_g1_i2.1,0.166965881,172.5738378,6.901532922,0.734694148,14.39703656,nonrhythmic
TRINITY_DN37348_c0_g1_i4.1,0.178234463,224.1424409,6.425186352,0.967727288,10.31963013,rhythmic
